Date,Net_Value,Cost_Nav,Profit_Rate(%),Decision,RSI,MACD,BB,Big_Trend,Reason,Fund_Code
2025-07-11,1.2928,1.3829,-6.52,卖10%,64.06,死叉,中轨,弱势,卖10%,019548
2025-07-14,1.2969,1.3829,-6.22,卖10%,65.55,死叉,中轨,弱势,卖10%,019548
2025-07-15,1.2985,1.3829,-6.1,卖10%,66.14,死叉,中轨,弱势,卖10%,019548
2025-07-16,1.3002,1.3829,-5.98,卖10%,66.79,死叉,中轨,弱势,卖10%,019548
2025-07-18,1.3079,1.3829,-5.42,卖10%,69.64,死叉,中轨,弱势,卖10%,019548
2025-07-23,1.3112,1.3829,-5.18,卖10%,67.52,死叉,中轨,弱势,卖10%,019548
2025-07-24,1.3137,1.3829,-5.0,卖10%,68.53,死叉,中轨,弱势,卖10%,019548
2025-07-25,1.317,1.3829,-4.77,卖10%,69.87,死叉,中轨,弱势,卖10%,019548
2025-07-28,1.3221,1.3829,-4.4,卖10%,71.87,死叉,中轨,弱势,卖10%,019548
2025-07-30,1.321,1.3829,-4.48,卖10%,70.46,死叉,中轨,弱势,卖10%,019548
2025-07-31,1.3153,1.3829,-4.89,卖10%,64.67,死叉,中轨,弱势,卖10%,019548
2025-08-01,1.2914,1.3829,-6.62,卖10%,47.17,死叉,中轨,弱势,卖10%,019548
2025-08-04,1.3119,1.3829,-5.13,卖10%,57.74,死叉,中轨,弱势,卖10%,019548
2025-08-05,1.3023,1.3829,-5.83,卖10%,52.45,死叉,中轨,弱势,卖10%,019548
2025-08-06,1.3185,1.3829,-4.66,卖10%,59.23,死叉,中轨,弱势,卖10%,019548
2025-08-07,1.3213,1.3829,-4.45,卖10%,60.29,死叉,中轨,弱势,卖10%,019548
2025-08-08,1.3334,1.3829,-3.58,卖10%,64.56,死叉,中轨,弱势,卖10%,019548
2025-08-11,1.3294,1.3829,-3.87,卖10%,62.18,死叉,中轨,弱势,卖10%,019548
2025-08-13,1.3451,1.3829,-2.73,卖10%,67.01,金叉,上轨,弱势,卖10%,019548
2025-08-20,1.314,1.3829,-4.98,卖10%,48.75,死叉,中轨,弱势,卖10%,019548
2025-08-21,1.3067,1.3829,-5.51,卖10%,45.32,死叉,中轨,弱势,卖10%,019548
2025-08-22,1.3258,1.3829,-4.13,卖10%,54.35,死叉,中轨,弱势,卖10%,019548
2025-08-26,1.3246,1.3829,-4.22,卖10%,53.57,死叉,中轨,弱势,卖10%,019548
2025-08-28,1.3315,1.3829,-3.72,卖10%,56.66,死叉,中轨,弱势,卖10%,019548
2025-08-29,1.3158,1.3829,-4.85,卖10%,48.67,死叉,中轨,弱势,卖10%,019548
2025-09-02,1.307,1.3829,-5.49,卖10%,44.63,死叉,中轨,弱势,卖10%,019548
2025-09-15,1.3618,1.3829,-1.53,卖10%,68.57,金叉,上轨,弱势,卖10%,019548
2025-10-09,1.4019,1.3829,1.37,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,73.36,金叉,中轨,强势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,019548
2025-10-13,1.3814,1.3829,-0.11,卖10%,57.69,死叉,中轨,弱势,卖10%,019548
2025-10-15,1.3794,1.3829,-0.25,卖10%,56.43,死叉,中轨,弱势,卖10%,019548
2025-10-16,1.3738,1.3829,-0.66,卖10%,54.26,死叉,中轨,弱势,卖10%,019548
2025-10-17,1.381,1.3829,-0.14,卖10%,56.57,死叉,中轨,弱势,卖10%,019548
2025-10-20,1.3983,1.3829,1.11,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,61.58,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,019548
2025-10-21,1.3967,1.3829,1.0,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,60.88,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,019548
2025-10-22,1.3843,1.3829,0.1,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,55.61,金叉,中轨,中性,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,019548
2025-10-23,1.395,1.3829,0.87,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,58.91,死叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,019548
2025-10-24,1.4089,1.3829,1.88,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,62.79,金叉,中轨,弱势,【T1止盈】布林中轨已达，建议卖出 30% - 50% 仓位,019548
2025-10-28,1.4415,1.3829,4.24,卖10%,70.09,金叉,上轨,弱势,卖10%,019548
2025-10-29,1.4469,1.3829,4.63,卖10%,71.15,金叉,上轨,弱势,卖10%,019548
